date,o,h,l,c,v
2020-09-29 09:50:00,1.28723,1.287265,1.285945,1.28596,1639
2020-09-29 09:55:00,1.2862399999999998,1.2865099999999998,1.28595,1.286165,1303
2020-09-29 10:00:00,1.2862200000000001,1.286285,1.28524,1.285325,1943
2020-09-29 10:05:00,1.2853400000000001,1.285345,1.284815,1.28517,1317
2020-09-29 10:10:00,1.2856649999999998,1.2861449999999999,1.2850549999999998,1.286105,1092
2020-09-29 10:15:00,1.2864149999999999,1.2867199999999999,1.28598,1.28662,1358
2020-09-29 10:20:00,1.28671,1.28682,1.2848350000000002,1.28551,1857
2020-09-29 10:25:00,1.28565,1.285805,1.285185,1.2854700000000001,879
2020-09-29 10:30:00,1.2854700000000001,1.2854700000000001,1.2848549999999999,1.28492,969
2020-09-29 10:35:00,1.2849249999999999,1.2849249999999999,1.284205,1.284775,1783
2020-09-29 10:40:00,1.2848950000000001,1.28501,1.2846899999999999,1.28476,1359
2020-09-29 10:45:00,1.28497,1.285185,1.28462,1.284775,1144
2020-09-29 10:50:00,1.28504,1.2852999999999999,1.284735,1.28521,1605
2020-09-29 10:55:00,1.2858049999999999,1.28641,1.28519,1.28622,1972
2020-09-29 11:00:00,1.286455,1.28668,1.286,1.286365,2789
2020-09-29 11:05:00,1.286915,1.2874599999999998,1.28629,1.28739,2107
2020-09-29 11:10:00,1.287495,1.2876150000000002,1.28578,1.2858049999999999,1761
2020-09-29 11:15:00,1.285945,1.2860900000000002,1.28513,1.28526,1707
2020-09-29 11:20:00,1.285485,1.28571,1.284885,1.284905,1781
2020-09-29 11:25:00,1.28518,1.2854450000000002,1.284815,1.284915,1415
2020-09-29 11:30:00,1.285205,1.285485,1.2848950000000001,1.28541,1424
2020-09-29 11:35:00,1.285855,1.28632,1.2854,1.286165,1428
2020-09-29 11:40:00,1.2863,1.286435,1.2857750000000001,1.28583,1179
2020-09-29 11:45:00,1.285955,1.2860800000000001,1.285335,1.285475,1122
2020-09-29 11:50:00,1.28574,1.28601,1.285375,1.286005,942
2020-09-29 11:55:00,1.28626,1.286505,1.2857699999999999,1.286505,749
2020-09-29 12:00:00,1.2866900000000001,1.286885,1.2859150000000001,1.28687,1663
2020-09-29 12:05:00,1.287,1.287145,1.2858399999999999,1.28599,1688
2020-09-29 12:10:00,1.286235,1.2864849999999999,1.28599,1.28646,1295
2020-09-29 12:15:00,1.2866499999999998,1.2868300000000001,1.286335,1.2868300000000001,1277
2020-09-29 12:20:00,1.286925,1.2870300000000001,1.2865099999999998,1.286845,1373
2020-09-29 12:25:00,1.2870249999999999,1.2872,1.286315,1.286435,1630
2020-09-29 12:30:00,1.28684,1.287255,1.286395,1.28709,1675
2020-09-29 12:35:00,1.28715,1.2872249999999998,1.28635,1.28636,1351
2020-09-29 12:40:00,1.286375,1.2864,1.2854800000000002,1.286335,1880
2020-09-29 12:45:00,1.28646,1.286585,1.2861,1.286185,1534
2020-09-29 12:50:00,1.28622,1.28626,1.2854299999999999,1.28585,1006
2020-09-29 12:55:00,1.28611,1.2863850000000001,1.285665,1.285705,1293
2020-09-29 13:00:00,1.285725,1.28575,1.284815,1.2849,1767
2020-09-29 13:05:00,1.285155,1.28541,1.284465,1.284855,1822
2020-09-29 13:10:00,1.284875,1.28489,1.284035,1.284065,1738
2020-09-29 13:15:00,1.2845900000000001,1.28511,1.28369,1.285085,1752
2020-09-29 13:20:00,1.28543,1.285765,1.28494,1.28565,1413
2020-09-29 13:25:00,1.28567,1.285705,1.2849949999999999,1.285045,904
2020-09-29 13:30:00,1.285725,1.28641,1.2849,1.28501,3792
2020-09-29 13:35:00,1.2853949999999998,1.2858,1.2849249999999999,1.285655,1950
2020-09-29 13:40:00,1.28606,1.286465,1.2855599999999998,1.2859099999999999,2689
2020-09-29 13:45:00,1.28631,1.28671,1.285765,1.285975,2471
2020-09-29 13:50:00,1.28607,1.28617,1.2855,1.286135,1942
2020-09-29 13:55:00,1.2861500000000001,1.28616,1.285205,1.285675,2060
2020-09-29 14:00:00,1.2861250000000002,1.28657,1.28517,1.2863799999999999,3966
2020-09-29 14:05:00,1.286625,1.286905,1.28599,1.286155,2363
2020-09-29 14:10:00,1.286265,1.286365,1.28528,1.2854299999999999,2155
2020-09-29 14:15:00,1.285445,1.28546,1.28399,1.28427,2436
2020-09-29 14:20:00,1.284475,1.284665,1.28369,1.28436,2882
2020-09-29 14:25:00,1.2873350000000001,1.29032,1.28436,1.28847,10189
2020-09-29 14:30:00,1.28874,1.289015,1.2833999999999999,1.2863099999999998,7945
